Body,Head,Head_Coverage,Std_Confidence,PCA_Confidence,Positive_Examples,Body_size,PCA_Body_size,?b
?a child ?c   ?d predecessor ?c   ?d mother ?b,?a spouse ?b,865,0.006936416184971098,0.06060606060606061,6,3,99,?a
?a parent ?c   ?c successor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.08107088989441931,1.0,215,3,215,?a
?a predecessor ?c   ?c mother ?b,?a parent ?b,946,0.005285412262156448,0.04672897196261682,5,2,107,?a
?a father ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.21153846153846154,1.0,561,2,561,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c,?a predecessor ?b,358,1.0,0.00044405413987457334,358,2,806208,?a
?c father ?a   ?b child ?c,?a successor ?b,354,0.00847457627118644,0.01775147928994083,3,2,169,?a
?c marriedTo ?a   ?c name ?b,?a name ?b,585,0.0,0.0,0,2,6,?a
?a mother ?c   ?c child ?d   ?d predecessor ?b,?a parent ?b,946,0.06553911205073996,0.4492753623188406,62,3,138,?a
?a spouse ?c   ?d predecessor ?c   ?d gender ?b,?a gender ?b,892,0.014573991031390135,0.14444444444444443,13,3,90,?a
?c father ?a   ?c predecessor ?b,?a marriedTo ?b,15,0.06666666666666667,0.3333333333333333,1,2,3,?a
?a marriedTo ?c   ?c child ?d   ?d name ?b,?a name ?b,585,0.0,0.0,0,3,6,?a
?a spouse ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.28996983408748117,1.0,769,2,769,?a
?c child ?a   ?c child ?d   ?b child ?d,?a mother ?b,408,0.4264705882352941,0.46153846153846156,174,3,377,?a
?c parent ?a   ?c mother ?b,?a predecessor ?b,358,0.008379888268156424,0.023622047244094488,3,2,127,?a
?a father ?c   ?b spouse ?c,?a mother ?b,408,0.5931372549019608,0.7538940809968847,242,2,321,?a
?a parent ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a parent ?b,946,0.733615221987315,0.0015670866639570066,694,3,442860,?a
?a spouse ?c   ?c father ?b,?a father ?b,561,0.0017825311942959,0.005405405405405406,1,2,185,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d mother ?b,?a spouse ?b,865,0.3179190751445087,0.0010073444568581842,275,3,272995,?a
?c successor ?a   ?c child ?b,?a father ?b,561,0.0071301247771836,0.01038961038961039,4,2,385,?a
?a child ?c   ?d child ?c   ?b mother ?d,?a child ?b,1508,0.16578249336870027,0.8012820512820513,250,3,312,?a
?c father ?a   ?d spouse ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.12631975867269984,1.0,335,3,335,?a
?a spouse ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a child ?b,1508,0.16047745358090185,0.0011986487959028006,242,3,201894,?a
?c child ?a   ?c predecessor ?d   ?d successor ?b,?a mother ?b,408,0.04411764705882353,0.12857142857142856,18,3,140,?a
?c parent ?a   ?d spouse ?c   ?d gender ?b,?a gender ?b,892,0.2645739910313901,0.5388127853881278,236,3,438,?a
?c spouse ?a   ?b spouse ?c,?a marriedTo ?b,15,0.06666666666666667,0.3333333333333333,1,2,3,?a
?a parent ?c   ?d father ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.17012448132780084,0.956268221574344,328,3,343,?a
?c spouse ?a   ?d father ?c   ?d predecessor ?b,?a child ?b,1508,0.003978779840848806,0.07894736842105263,6,3,76,?a
?c marriedTo ?a   ?b predecessor ?c,?a successor ?b,354,0.002824858757062147,1.0,1,2,1,?a
?c child ?a   ?d predecessor ?c   ?b child ?d,?a parent ?b,946,0.193446088794926,0.7176470588235294,183,3,255,?a
?a name ?c   ?b name ?c,?a predecessor ?b,358,0.002793296089385475,0.0038910505836575876,1,2,257,?a
?a father ?c   ?b successor ?c,?a mother ?b,408,0.014705882352941176,0.0335195530726257,6,2,179,?a
?a predecessor ?c   ?c mother ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.06221719457013575,1.0,165,3,165,?a
?c mother ?a   ?c predecessor ?d   ?b child ?d,?a spouse ?b,865,0.009248554913294798,0.08333333333333333,8,3,96,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d spouse ?b,?a parent ?b,946,0.6331923890063424,0.0012762602803937444,599,3,469340,?a
?a parent ?c   ?c child ?d   ?d parent ?b,?a father ?b,561,0.36363636363636365,0.48226950354609927,204,3,423,?a
?a father ?c   ?b name ?c,?a name ?b,585,0.0,0.0,0,2,13,?a
?a father ?c   ?d child ?c   ?d name ?b,?a name ?b,585,0.0017094017094017094,0.005847953216374269,1,3,171,?a
?c parent ?a   ?c parent ?d   ?d child ?b,?a child ?b,1508,0.7791777188328912,0.8867924528301887,1175,3,1325,?a
?a spouse ?c   ?d mother ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.07780082987551867,0.9493670886075949,150,3,158,?a
?c predecessor ?a   ?c gender ?d   ?b gender ?d,?a parent ?b,946,0.08562367864693446,0.0014453187730849527,81,3,56043,?a
?a spouse ?c   ?c spouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.23944193061840122,1.0,635,3,635,?a
?a successor ?c   ?b parent ?c,?a child ?b,1508,0.006631299734748011,0.07042253521126761,10,2,142,?a
?c child ?a   ?d parent ?c   ?d parent ?b,?a father ?b,561,0.3850267379679144,0.4954128440366973,216,3,436,?a
?a mother ?c   ?c child ?d   ?d predecessor ?b,?a father ?b,561,0.10160427807486631,0.4789915966386555,57,3,119,?a
?c successor ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a successor ?b,354,0.2655367231638418,0.0006305508599640452,94,3,149076,?a
?a name ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a father ?b,561,0.8163992869875223,0.0003770739064856712,458,3,1214616,?a
?a predecessor ?c   ?d parent ?c   ?d parent ?b,?a parent ?b,946,0.19978858350951373,0.7590361445783133,189,3,249,?a
?a child ?c   ?c father ?d   ?b parent ?d,?a child ?b,1508,0.1863395225464191,0.8699690402476781,281,3,323,?a
?a predecessor ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a parent ?b,946,0.3372093023255814,0.0005896400792594564,319,3,541008,?a
?c parent ?a   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.22302904564315354,0.9930715935334873,430,3,433,?a
?a child ?c   ?c father ?d   ?b father ?d,?a child ?b,1508,0.236737400530504,0.8728606356968215,357,3,409,?a
?a mother ?c   ?d parent ?c   ?b successor ?d,?a parent ?b,946,0.0919661733615222,0.4223300970873786,87,3,206,?a
?c name ?a   ?c child ?d   ?d spouse ?b,?a name ?b,585,0.0017094017094017094,0.013157894736842105,1,3,76,?a
?c predecessor ?a   ?c child ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07692307692307693,1.0,204,3,204,?a
?a parent ?c   ?c marriedTo ?b,?a predecessor ?b,358,0.00558659217877095,0.5,2,2,4,?a
?c child ?a   ?d predecessor ?c   ?b predecessor ?d,?a predecessor ?b,358,0.0223463687150838,0.05063291139240506,8,3,158,?a
?a child ?c   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.08091286307053942,0.4469914040114613,156,3,349,?a
?a successor ?c   ?c successor ?d   ?b child ?d,?a mother ?b,408,0.00980392156862745,0.03333333333333333,4,3,120,?a
?c mother ?a   ?c predecessor ?b,?a child ?b,1508,0.005968169761273209,0.11392405063291139,9,2,79,?a
?c child ?a   ?d predecessor ?c   ?d mother ?b,?a parent ?b,946,0.07505285412262157,0.6574074074074074,71,3,108,?a
?b parent ?a,?a child ?b,1508,0.22480106100795755,0.8188405797101449,339,1,414,?a
?a parent ?c   ?d child ?c   ?b name ?d,?a name ?b,585,0.0,0.0,0,3,55,?a
?c mother ?a   ?d successor ?c   ?d successor ?b,?a child ?b,1508,0.03779840848806366,0.6867469879518072,57,3,83,?a
?a name ?c   ?b name ?c,?a marriedTo ?b,15,0.0,0.0,0,2,9,?a
?c successor ?a   ?c successor ?d   ?b spouse ?d,?a mother ?b,408,0.004901960784313725,0.012195121951219513,2,3,164,?a
?a predecessor ?c   ?d predecessor ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.11463046757164404,1.0,304,3,304,?a
?c parent ?a   ?b child ?c,?a predecessor ?b,358,0.0111731843575419,0.023391812865497075,4,2,171,?a
?c child ?a   ?d predecessor ?c   ?b child ?d,?a mother ?b,408,0.15441176470588236,0.32142857142857145,63,3,196,?a
?a child ?c   ?b successor ?c,?a mother ?b,408,0.0024509803921568627,0.004975124378109453,1,2,201,?a
?c parent ?a   ?c child ?d   ?b name ?d,?a spouse ?b,865,0.0011560693641618498,0.023809523809523808,1,3,42,?a
?a parent ?c   ?b predecessor ?c,?a child ?b,1508,0.0033156498673740055,0.022026431718061675,5,2,227,?a
?c successor ?a   ?c name ?b,?a child ?b,1508,0.000663129973474801,0.00847457627118644,1,2,118,?a
?a successor ?c   ?d successor ?c   ?d gender ?b,?a gender ?b,892,0.2062780269058296,0.934010152284264,184,3,197,?a
?a spouse ?c   ?d child ?c   ?d gender ?b,?a gender ?b,892,0.1266816143497758,0.41544117647058826,113,3,272,?a
?c spouse ?a   ?c child ?b,?a child ?b,1508,0.2639257294429708,0.6482084690553745,398,2,614,?a
?a parent ?c   ?c child ?d   ?d mother ?b,?a mother ?b,408,0.5196078431372549,0.954954954954955,212,3,222,?a
?a parent ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a father ?b,561,0.9055258467023173,0.0003770739064856712,508,3,1347216,?a
?c spouse ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a father ?b,561,0.29411764705882354,0.0007394262052647146,165,3,223146,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?d child ?b,?a parent ?b,946,0.21775898520084566,0.0005441601838521786,206,3,378565,?a
?a child ?c   ?c predecessor ?d   ?d gender ?b,?a gender ?b,892,0.11547085201793722,0.6866666666666666,103,3,150,?a
?c parent ?a   ?c predecessor ?d   ?d predecessor ?b,?a spouse ?b,865,0.015028901734104046,0.06074766355140187,13,3,214,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?d parent ?b,?a child ?b,1508,0.12798408488063662,0.001078308675635811,193,3,178984,?a
?c spouse ?a   ?c father ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.166289592760181,1.0,441,3,441,?a
?a name ?c   ?b predecessor ?c,?a name ?b,585,0.0,0.0,0,2,17,?a
?a child ?c   ?c mother ?d   ?b predecessor ?d,?a child ?b,1508,0.008620689655172414,0.43333333333333335,13,3,30,?a
?c successor ?a   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.050311203319502076,0.6178343949044586,97,3,157,?a
?a gender ?c   ?d gender ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.33634992458521873,1.0,892,3,892,?a
?c spouse ?a   ?b predecessor ?c,?a child ?b,1508,0.026525198938992044,0.34782608695652173,40,2,115,?a
?c name ?a   ?c name ?d   ?b child ?d,?a child ?b,1508,0.0,0.0,0,3,38,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?d father ?b,?a child ?b,1508,0.07493368700265252,0.0011703416776278313,113,3,96553,?a
?a father ?c   ?d predecessor ?c   ?d successor ?b,?a predecessor ?b,358,0.0111731843575419,0.031496062992125984,4,3,127,?a
?c child ?a   ?b successor ?c,?a mother ?b,408,0.012254901960784314,0.03067484662576687,5,2,163,?a
?c child ?a   ?b marriedTo ?c,?a parent ?b,946,0.006342494714587738,0.46153846153846156,6,2,13,?a
?c parent ?a   ?d successor ?c   ?d spouse ?b,?a parent ?b,946,0.003171247357293869,0.014705882352941176,3,3,204,?a
?c successor ?a   ?c marriedTo ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.0026395173453996985,1.0,7,3,7,?a
?c name ?a   ?c name ?d   ?d father ?b,?a spouse ?b,865,0.0,0.0,0,3,59,?a
?c spouse ?a   ?b parent ?c,?a child ?b,1508,0.14787798408488065,0.7170418006430869,223,2,311,?a
?c successor ?a   ?c mother ?b,?a mother ?b,408,0.007352941176470588,0.0375,3,2,80,?a
?c successor ?a   ?b predecessor ?c,?a father ?b,561,0.0035650623885918,0.0111731843575419,2,2,179,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?d spouse ?b,?a parent ?b,946,0.33298097251585623,0.001280331666869894,315,3,246030,?a
?a parent ?c   ?d parent ?c   ?b child ?d,?a mother ?b,408,0.3946078431372549,0.46264367816091956,161,3,348,?a
?c parent ?a   ?d mother ?c   ?d name ?b,?a name ?b,585,0.0,0.0,0,3,125,?a
?a predecessor ?c   ?c child ?d   ?d parent ?b,?a parent ?b,946,0.15010570824524314,0.7675675675675676,142,3,185,?a
?a gender ?c   ?d gender ?c   ?b parent ?d,?a spouse ?b,865,0.2971098265895954,0.0012056953859867232,257,3,213155,?a
?c child ?a   ?d mother ?c   ?d father ?b,?a predecessor ?b,358,0.11173184357541899,0.6779661016949152,40,3,59,?a
?a mother ?c   ?c successor ?b,?a parent ?b,946,0.007399577167019027,0.1891891891891892,7,2,37,?a
?c predecessor ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a spouse ?b,865,0.25780346820809247,0.0004888807043389807,223,3,456144,?a
?a father ?c   ?d parent ?c   ?d parent ?b,?a parent ?b,946,0.7494714587737844,0.9207792207792208,709,3,770,?a
?b parent ?a,?a successor ?b,354,0.3192090395480226,0.4788135593220339,113,1,236,?a
?a mother ?c   ?c child ?d   ?d parent ?b,?a father ?b,561,0.1925133689839572,0.48214285714285715,108,3,224,?a
?a spouse ?b,?a predecessor ?b,358,0.0223463687150838,0.0380952380952381,8,1,210,?a
?a predecessor ?c   ?c predecessor ?d   ?d spouse ?b,?a mother ?b,408,0.012254901960784314,0.049019607843137254,5,3,102,?a
?a parent ?c   ?c child ?d   ?d predecessor ?b,?a father ?b,561,0.22103386809269163,0.5321888412017167,124,3,233,?a
?a father ?c   ?d father ?c   ?d mother ?b,?a parent ?b,946,0.2949260042283298,0.7664835164835165,279,3,364,?a
?c parent ?a   ?b successor ?c,?a marriedTo ?b,15,0.26666666666666666,0.3333333333333333,4,2,12,?a
?c father ?a   ?c gender ?d   ?b gender ?d,?a mother ?b,408,0.10049019607843138,0.0005799561496569772,41,3,70695,?a
?a parent ?c   ?c child ?d   ?b successor ?d,?a father ?b,561,0.20499108734402852,0.49356223175965663,115,3,233,?a
?c spouse ?a   ?c successor ?b,?a child ?b,1508,0.03183023872679045,0.4,48,2,120,?a
?c name ?a   ?b name ?c,?a mother ?b,408,0.0,0.0,0,2,42,?a
?c parent ?a   ?c parent ?d   ?b predecessor ?d,?a successor ?b,354,0.4689265536723164,0.8258706467661692,166,3,201,?a
?a father ?c   ?c marriedTo ?b,?a parent ?b,946,0.004228329809725159,1.0,4,2,4,?a
?c parent ?a   ?d father ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.15874811463046756,1.0,421,3,421,?a
?c spouse ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a name ?b,585,0.6512820512820513,0.0003810746906393653,381,3,999804,?a
?c name ?a   ?c spouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.13687782805429866,1.0,363,3,363,?a
?a parent ?c   ?d mother ?c   ?b successor ?d,?a parent ?b,946,0.08350951374207188,0.4010152284263959,79,3,197,?a
?c father ?a   ?b successor ?c,?a mother ?b,408,0.0024509803921568627,0.008547008547008548,1,2,117,?a
?c name ?a   ?c successor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.06447963800904978,1.0,171,3,171,?a
?c child ?a   ?c predecessor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.22926093514328807,1.0,608,3,608,?a
?a child ?c   ?c successor ?b,?a successor ?b,354,0.014124293785310734,0.03759398496240601,5,2,133,?a
?c child ?a   ?d successor ?c   ?d gender ?b,?a gender ?b,892,0.05717488789237668,0.5368421052631579,51,3,95,?a
?c successor ?a   ?d parent ?c   ?d parent ?b,?a mother ?b,408,0.1568627450980392,0.35359116022099446,64,3,181,?a
?c predecessor ?a   ?c predecessor ?b,?a father ?b,561,0.0053475935828877,0.013761467889908258,3,2,218,?a
?a predecessor ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.4250663129973475,0.0013578897418950295,641,3,472056,?a
?a child ?c   ?b predecessor ?c,?a child ?b,1508,0.015251989389920425,0.08614232209737828,23,2,267,?a
?a father ?c   ?b spouse ?c,?a parent ?b,946,0.24841437632135308,0.5934343434343434,235,2,396,?a
?c child ?a   ?b parent ?c,?a child ?b,1508,0.000663129973474801,0.0024691358024691358,1,2,405,?a
?a parent ?c   ?d child ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.11312217194570136,1.0,300,3,300,?a
?c parent ?a   ?d successor ?c   ?d spouse ?b,?a mother ?b,408,0.004901960784313725,0.013333333333333334,2,3,150,?a
?c child ?a   ?c child ?d   ?d parent ?b,?a parent ?b,946,0.547568710359408,0.886986301369863,518,3,584,?a
?c father ?a   ?d child ?c   ?d child ?b,?a child ?b,1508,0.40185676392572944,0.905829596412556,606,3,669,?a
?c predecessor ?a   ?d parent ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.038381742738589214,0.5967741935483871,74,3,124,?a
?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?c   ?b parent ?d,?a predecessor ?b,358,0.6871508379888268,0.0013051782682512733,246,3,188480,?a
?c name ?a   ?c name ?b,?a father ?b,561,0.0,0.0,0,2,77,?a
?a hasSpouse ?c   ?d hasSpouse ?c   ?b parent ?d,?a predecessor ?b,358,0.29329608938547486,0.0013867793700059433,105,3,75715,?a
?a predecessor ?c   ?c gender ?b,?a gender ?b,892,0.1109865470852018,0.8918918918918919,99,2,111,?a
?c predecessor ?a   ?c hasSpouse ?b,?a hasSpouse ?b,1928,0.050311203319502076,0.46634615384615385,97,2,208,?a
?a marriedTo ?c   ?d father ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.0025933609958506223,1.0,5,3,5,?a
?c child ?a   ?c child ?b,?a child ?b,1508,0.001989389920424403,0.002274450341167551,3,2,1319,?a
?c predecessor ?a   ?b father ?c,?a child ?b,1508,0.002652519893899204,0.03305785123966942,4,2,121,?a
?c spouse ?a   ?c child ?d   ?d successor ?b,?a successor ?b,354,0.014124293785310734,0.06666666666666667,5,3,75,?a
?a parent ?c   ?c spouse ?b,?a spouse ?b,865,0.003468208092485549,0.005747126436781609,3,2,522,?a
?c child ?a   ?c successor ?d   ?d mother ?b,?a parent ?b,946,0.06871035940803383,0.6074766355140186,65,3,107,?a
?a parent ?c   ?d parent ?c   ?d mother ?b,?a mother ?b,408,0.9558823529411765,0.9701492537313433,390,3,402,?a
?a child ?c   ?b father ?c,?a successor ?b,354,0.011299435028248588,0.029197080291970802,4,2,137,?a
?c successor ?a   ?c child ?d   ?d successor ?b,?a child ?b,1508,0.029840848806366047,0.4945054945054945,45,3,91,?a
?a parent ?c   ?d father ?c   ?d gender ?b,?a gender ?b,892,0.37331838565022424,0.8856382978723404,333,3,376,?a
?a marriedTo ?c   ?b mother ?c,?a child ?b,1508,0.002652519893899204,0.5714285714285714,4,2,7,?a
?c mother ?a   ?c successor ?d   ?b child ?d,?a spouse ?b,865,0.004624277456647399,0.035398230088495575,4,3,113,?a
?a successor ?c   ?d predecessor ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.049273858921161824,0.59375,95,3,160,?a
?c father ?a   ?c successor ?d   ?d gender ?b,?a gender ?b,892,0.06950672645739911,0.8857142857142857,62,3,70,?a
?c spouse ?a   ?c spouse ?b,?a child ?b,1508,0.000663129973474801,0.0026246719160104987,1,2,381,?a
?c parent ?a   ?d parent ?c   ?d gender ?b,?a gender ?b,892,0.2858744394618834,0.5182926829268293,255,3,492,?a
?c name ?a   ?c name ?d   ?d gender ?b,?a gender ?b,892,0.09080717488789238,1.0,81,3,81,?a
?c parent ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.7791777188328912,0.001397671419939002,1175,3,840684,?a
?a spouse ?c   ?b spouse ?c,?a child ?b,1508,0.000663129973474801,0.0024691358024691358,1,2,405,?a
?c successor ?a   ?d parent ?c   ?d parent ?b,?a parent ?b,946,0.19238900634249473,0.7551867219917012,182,3,241,?a
?a father ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a spouse ?b,865,0.5364161849710982,0.00044406673251104424,464,3,1044888,?a
?a predecessor ?c   ?d child ?c   ?d spouse ?b,?a parent ?b,946,0.010570824524312896,0.06329113924050633,10,3,158,?a
?a successor ?c   ?d predecessor ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.0784313725490196,1.0,208,3,208,?a
?c father ?a   ?c parent ?d   ?d child ?b,?a successor ?b,354,0.268361581920904,0.1934826883910387,95,3,491,?a
?a predecessor ?c   ?d father ?c   ?d mother ?b,?a parent ?b,946,0.06871035940803383,0.6435643564356436,65,3,101,?a
?c predecessor ?a   ?d father ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.0614630467571644,1.0,163,3,163,?a
?a predecessor ?c   ?b father ?c,?a father ?b,561,0.0035650623885918,0.011834319526627219,2,2,169,?a
?a parent ?c   ?c successor ?b,?a mother ?b,408,0.004901960784313725,0.00975609756097561,2,2,205,?a
?a name ?c   ?b name ?c,?a spouse ?b,865,0.0,0.0,0,2,506,?a
?c parent ?a   ?c parent ?d   ?b predecessor ?d,?a child ?b,1508,0.09615384615384616,0.5846774193548387,145,3,248,?a
?a predecessor ?c   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.04045643153526971,0.5954198473282443,78,3,131,?a
?c predecessor ?a   ?c child ?d   ?b child ?d,?a successor ?b,354,0.4661016949152542,0.6273764258555133,165,3,263,?a
?a child ?c   ?b name ?c,?a predecessor ?b,358,0.002793296089385475,0.05,1,2,20,?a
?a predecessor ?c   ?d parent ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.05394190871369295,0.6709677419354839,104,3,155,?a
?c child ?a   ?c predecessor ?b,?a mother ?b,408,0.012254901960784314,0.03333333333333333,5,2,150,?a
?c predecessor ?a   ?d spouse ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.03941908713692946,0.608,76,3,125,?a
?c name ?a   ?c marriedTo ?b,?a name ?b,585,0.0,0.0,0,2,3,?a
?c successor ?a   ?d name ?c   ?d name ?b,?a parent ?b,946,0.005285412262156448,0.625,5,3,8,?a
?c parent ?a   ?c predecessor ?d   ?d predecessor ?b,?a child ?b,1508,0.005305039787798408,0.04790419161676647,8,3,167,?a
?a name ?c   ?c name ?d   ?d father ?b,?a child ?b,1508,0.0,0.0,0,3,40,?a
?a spouse ?c   ?c successor ?b,?a successor ?b,354,0.05367231638418079,0.3392857142857143,19,2,56,?a
?c predecessor ?a   ?d predecessor ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.0487551867219917,0.5802469135802469,94,3,162,?a
?c parent ?a   ?c predecessor ?b,?a parent ?b,946,0.003171247357293869,0.011627906976744186,3,2,258,?a
?c child ?a   ?d successor ?c   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.22360482654600303,1.0,593,3,593,?a
?c father ?a   ?c gender ?d   ?b gender ?d,?a father ?b,561,0.26024955436720143,0.001340076549578243,146,3,108949,?a
?a predecessor ?c   ?d father ?c   ?b child ?d,?a parent ?b,946,0.09408033826638477,0.6691729323308271,89,3,133,?a
?c parent ?a   ?d child ?c   ?b mother ?d,?a child ?b,1508,0.133289124668435,0.8663793103448276,201,3,232,?a
?a predecessor ?c   ?d mother ?c   ?d successor ?b,?a child ?b,1508,0.003978779840848806,0.46153846153846156,6,3,13,?a
?a gender ?c   ?d gender ?c   ?b name ?d,?a name ?b,585,0.13333333333333333,0.0050897226753670475,78,3,15325,?a
?c child ?a   ?d child ?c   ?d hasSpouse ?b,?a hasSpouse ?b,1928,0.10684647302904564,0.31402439024390244,206,3,656,?a
?c parent ?a   ?d successor ?c   ?d child ?b,?a child ?b,1508,0.23740053050397877,0.6884615384615385,358,3,520,?a
?c spouse ?a   ?c predecessor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07767722473604827,1.0,206,3,206,?a
?c mother ?a   ?d child ?c   ?b father ?d,?a child ?b,1508,0.05305039787798409,0.7692307692307693,80,3,104,?a
?c parent ?a   ?d name ?c   ?d name ?b,?a spouse ?b,865,0.0,0.0,0,3,75,?a
?c parent ?a   ?b father ?c,?a successor ?b,354,0.011299435028248588,0.02531645569620253,4,2,158,?a
?c predecessor ?a   ?c parent ?b,?a predecessor ?b,358,0.04189944134078212,0.06787330316742081,15,2,221,?a
?c parent ?a   ?c predecessor ?d   ?d child ?b,?a child ?b,1508,0.23209549071618038,0.7142857142857143,350,3,490,?a
?a father ?c   ?b marriedTo ?c,?a predecessor ?b,358,0.002793296089385475,0.3333333333333333,1,2,3,?a
